record_id,initiative,category,region,department,owner,status,priority,start_date,due_date,year,quarter,month,budget_usd,actual_usd,progress_pct,risk_score,latitude,longitude
REC-1372,Risk Control Review 798,Compliance,Central,IT,Taylor Brooks,In Progress,High,2026-07-20,2026-09-25,2026,Q3,Sep,2518045,2547078,32,50,40.186049,-74.053226
REC-1373,Procurement Cycle Reduction 887,Compliance,North,Finance,Taylor Brooks,Completed,Medium,2026-02-27,2026-04-24,2026,Q2,Apr,3184440,2297671,93,9,34.25919,-118.016528
REC-1374,Executive Reporting 102,Infrastructure,North,Operations,Jamie Kim,In Progress,Medium,2025-07-02,2025-12-17,2025,Q4,Dec,1872081,1662497,29,55,47.140912,-122.022304
REC-1375,Data Quality Program 342,Finance,West,IT,Taylor Brooks,Completed,Medium,2026-11-23,2027-01-12,2027,Q1,Jan,1727986,1728499,100,8,47.941947,-121.802776
REC-1376,Procurement Cycle Reduction 568,Infrastructure,North,HR,Sam Rivera,At Risk,Medium,2025-07-14,2025-11-26,2025,Q4,Nov,852161,634330,62,80,33.488582,-83.853233
REC-1377,Service Response Improvement 368,Digital,South,Customer Success,Nina Torres,In Progress,Medium,2025-06-10,2025-10-19,2025,Q4,Oct,1897884,1215165,41,71,34.038683,-84.033538
REC-1378,Facility Modernization 239,Customer,West,HR,Jamie Kim,In Progress,Low,2026-09-02,2027-04-12,2027,Q2,Apr,2774970,2747140,56,31,39.206258,-105.00006
REC-1379,Procurement Cycle Reduction 738,Compliance,West,Procurement,Jamie Kim,Not Started,Critical,2026-10-04,2027-03-11,2027,Q1,Mar,866344,977567,12,52,39.300242,-105.404251
REC-1380,SLA Recovery Plan 273,Compliance,South,Analytics,Alex Chen,Completed,Medium,2026-06-21,2026-11-10,2026,Q4,Nov,2920111,2715428,100,18,40.972022,-74.40864
REC-1381,Compliance Readiness 585,Customer,West,Finance,Morgan Lee,In Progress,High,2025-10-03,2026-05-07,2026,Q2,May,2681058,2499326,76,68,34.563307,-118.29156
REC-1382,Risk Control Review 492,Customer,East,Finance,Owen Davis,Completed,Medium,2026-02-13,2026-03-24,2026,Q1,Mar,3098356,2115654,91,14,33.652405,-118.448072
REC-1383,Contract Renewal 929,Finance,South,Customer Success,Avery Johnson,On Hold,Medium,2025-04-25,2025-06-25,2025,Q2,Jun,2195321,2142383,35,87,40.278048,-74.540101
REC-1384,Contract Renewal 883,Digital,South,Operations,Avery Johnson,Completed,Medium,2026-01-04,2026-07-05,2026,Q3,Jul,1844145,872993,97,4,25.653725,-80.163198
REC-1385,Workforce Planning 345,Customer,West,Customer Success,Casey Nguyen,In Progress,High,2026-05-17,2026-12-23,2026,Q4,Dec,996989,785856,72,50,29.410127,-95.250188
REC-1386,Data Quality Program 298,Infrastructure,North,Operations,Priya Shah,In Progress,High,2025-12-08,2026-06-17,2026,Q2,Jun,3403649,3834317,53,76,30.154122,-94.928543
REC-1387,Training Rollout 888,Finance,Central,Legal,Owen Davis,At Risk,Low,2025-04-19,2026-01-19,2026,Q1,Jan,1122976,1085768,26,79,47.70465,-122.640131
REC-1388,Invoice Automation 128,Customer,Central,IT,Riley Patel,Completed,Critical,2025-11-10,2026-08-20,2026,Q3,Aug,1660140,1467758,91,39,40.664438,-73.750571
REC-1389,Customer Portal Upgrade 833,Infrastructure,North,Operations,Sam Rivera,Completed,High,2026-05-27,2026-10-16,2026,Q4,Oct,2985028,1520936,91,20,39.491422,-105.463265
REC-1390,Compliance Readiness 720,Compliance,South,IT,Alex Chen,At Risk,Medium,2025-04-25,2025-07-07,2025,Q3,Jul,1455118,1120064,20,79,41.376007,-87.588147
REC-1391,Revenue Leakage Review 127,Supply Chain,Central,Facilities,Casey Nguyen,Pending Review,High,2026-05-28,2026-10-08,2026,Q4,Oct,1364330,993435,95,51,42.362122,-87.998629
REC-1392,SLA Recovery Plan 145,Finance,West,Procurement,Jamie Kim,On Hold,High,2025-01-27,2025-07-02,2025,Q3,Jul,103510,77246,65,96,41.890505,-88.112283
REC-1393,Facility Modernization 358,Customer,Central,Analytics,Riley Patel,In Progress,Medium,2026-10-20,2027-06-08,2027,Q2,Jun,1932570,1084401,60,69,33.335572,-84.665507
REC-1394,Facility Modernization 937,Workforce,South,Analytics,Riley Patel,Not Started,Low,2025-01-26,2025-03-20,2025,Q1,Mar,1304775,1192887,10,37,40.428626,-73.517762
REC-1395,Vendor Performance 556,Finance,Central,Facilities,Avery Johnson,Completed,Critical,2025-04-14,2025-10-26,2025,Q4,Oct,1307054,1170420,92,20,42.203698,-87.118925
REC-1396,Contract Renewal 896,Operations,North,Procurement,Priya Shah,Pending Review,Medium,2026-09-09,2027-01-04,2027,Q1,Jan,3067627,1683919,73,37,25.715057,-80.503008
REC-1397,Compliance Readiness 562,Digital,North,Operations,Avery Johnson,Completed,Low,2025-04-02,2025-11-05,2025,Q4,Nov,459086,421227,95,4,40.978671,-74.207621
REC-1398,Training Rollout 324,Digital,South,Finance,Priya Shah,In Progress,Medium,2025-04-24,2025-08-17,2025,Q3,Aug,143085,113005,47,60,39.581824,-104.55
REC-1399,Invoice Automation 591,Digital,East,Finance,Nina Torres,Completed,Medium,2025-08-17,2025-12-17,2025,Q4,Dec,3476812,3637914,98,20,40.306775,-74.423634
REC-1400,Revenue Leakage Review 624,Supply Chain,East,Customer Success,Sam Rivera,In Progress,Medium,2026-12-12,2027-04-20,2027,Q2,Apr,982548,808050,64,44,47.185609,-122.42684
REC-1401,Workforce Planning 452,Digital,East,IT,Nina Torres,In Progress,High,2026-08-30,2026-12-26,2026,Q4,Dec,1098233,1100853,23,51,42.000131,-88.141565
REC-1402,Operational Cost Reduction 913,Operations,Central,Finance,Morgan Lee,In Progress,Low,2026-12-03,2027-06-18,2027,Q2,Jun,1846690,1648305,72,35,34.555632,-117.71458
REC-1403,Risk Control Review 821,Supply Chain,West,IT,Nina Torres,In Progress,Medium,2026-03-12,2026-08-27,2026,Q3,Aug,2519939,1261749,75,47,34.227608,-117.902991
REC-1404,Process Standardization 533,Operations,West,Finance,Owen Davis,On Hold,Medium,2026-01-28,2026-07-11,2026,Q3,Jul,2320647,1500824,46,66,29.476299,-95.371369
REC-1405,Procurement Cycle Reduction 323,Finance,North,Facilities,Riley Patel,Not Started,High,2025-09-17,2025-11-28,2025,Q4,Nov,130712,96754,6,61,40.519122,-73.930202
REC-1406,Procurement Cycle Reduction 301,Customer,West,Operations,Taylor Brooks,At Risk,Medium,2026-02-12,2026-03-19,2026,Q1,Mar,1315008,1099902,78,94,33.822512,-84.262529
REC-1407,Customer Portal Upgrade 369,Compliance,North,HR,Priya Shah,Not Started,Medium,2025-09-20,2026-06-16,2026,Q2,Jun,1488436,1053087,9,36,39.78845,-104.837756
REC-1408,Service Response Improvement 252,Infrastructure,North,Customer Success,Sam Rivera,In Progress,Medium,2026-01-24,2026-07-23,2026,Q3,Jul,439860,330560,73,40,29.70512,-95.500277
REC-1409,Data Quality Program 931,Compliance,West,IT,Priya Shah,Completed,Medium,2025-08-26,2026-02-16,2026,Q1,Feb,714029,588743,100,28,40.543374,-73.808826
REC-1410,Executive Reporting 729,Digital,Central,Operations,Priya Shah,Completed,High,2026-10-30,2027-01-22,2027,Q1,Jan,1162092,760408,100,34,25.915087,-80.328457
REC-1411,Executive Reporting 215,Workforce,North,Finance,Taylor Brooks,Completed,High,2026-03-22,2026-05-27,2026,Q2,May,328867,183084,95,25,40.699637,-74.406307
REC-1412,Vendor Performance 315,Operations,North,Procurement,Morgan Lee,In Progress,Medium,2025-10-14,2026-02-23,2026,Q1,Feb,156350,140839,39,53,39.867816,-105.120431
REC-1413,Process Standardization 876,Infrastructure,East,Operations,Taylor Brooks,Completed,Critical,2025-10-09,2026-01-25,2026,Q1,Jan,1971769,1584150,97,23,33.738287,-84.762944
REC-1414,Compliance Readiness 170,Workforce,West,Customer Success,Priya Shah,On Hold,High,2026-10-07,2027-02-04,2027,Q1,Feb,620931,347404,16,86,40.47252,-73.953199
REC-1415,Service Response Improvement 336,Operations,Central,HR,Priya Shah,In Progress,Medium,2026-05-15,2026-06-01,2026,Q2,Jun,3464447,2132971,58,40,39.9845,-104.561107
REC-1416,Mobile Workflow 922,Customer,North,Customer Success,Taylor Brooks,Pending Review,Medium,2026-01-30,2026-09-30,2026,Q3,Sep,3117144,2227229,77,44,39.210549,-105.027479
REC-1417,Facility Modernization 517,Digital,East,Procurement,Sam Rivera,Pending Review,Low,2025-03-28,2025-12-08,2025,Q4,Dec,1842325,1012969,82,26,26.177124,-79.745387
REC-1418,Revenue Leakage Review 303,Customer,West,IT,Avery Johnson,Completed,Medium,2026-03-03,2026-06-28,2026,Q2,Jun,1866381,1319718,100,33,33.73847,-84.70936
REC-1419,Invoice Automation 672,Compliance,North,IT,Riley Patel,Pending Review,Medium,2026-08-26,2027-03-20,2027,Q1,Mar,1145564,624220,83,36,40.214246,-74.441644
REC-1420,Contract Renewal 485,Finance,North,Facilities,Casey Nguyen,In Progress,Medium,2026-10-10,2027-05-14,2027,Q2,May,3325193,2086999,77,49,42.294312,-88.133829
REC-1421,Contract Renewal 290,Operations,West,Analytics,Sam Rivera,In Progress,High,2026-05-30,2026-10-22,2026,Q4,Oct,1712989,1409722,55,50,40.996165,-73.983157
REC-1422,Operational Cost Reduction 581,Infrastructure,South,IT,Nina Torres,In Progress,Medium,2025-06-09,2025-11-02,2025,Q4,Nov,1629845,1184749,37,57,29.867686,-95.743498
REC-1423,Invoice Automation 200,Workforce,West,Finance,Nina Torres,Completed,High,2025-06-29,2026-01-28,2026,Q1,Jan,3037738,2915726,97,34,34.191121,-84.423689
REC-1424,Process Standardization 938,Infrastructure,South,Operations,Nina Torres,In Progress,Medium,2025-01-02,2025-06-09,2025,Q2,Jun,226712,197424,68,49,33.664694,-84.469063
REC-1425,Vendor Performance 945,Operations,South,Operations,Avery Johnson,Pending Review,High,2026-06-25,2026-09-23,2026,Q3,Sep,2060398,1683493,86,42,41.056996,-74.54004
REC-1426,SLA Recovery Plan 424,Workforce,Central,Procurement,Jordan Smith,At Risk,Medium,2026-06-20,2027-01-10,2027,Q1,Jan,739363,523551,79,76,41.934072,-87.394962
REC-1427,Operational Cost Reduction 692,Operations,West,Procurement,Nina Torres,In Progress,Medium,2026-03-31,2026-08-19,2026,Q3,Aug,2441528,2309140,27,47,25.370602,-80.453123
REC-1428,Risk Control Review 772,Digital,South,HR,Casey Nguyen,At Risk,Low,2025-07-31,2026-04-17,2026,Q2,Apr,290481,327183,69,84,25.764116,-80.183554
REC-1429,Asset Lifecycle Review 973,Digital,North,IT,Jamie Kim,At Risk,Medium,2026-09-25,2027-06-21,2027,Q2,Jun,3063376,2654590,48,67,29.217719,-95.362318
REC-1430,Process Standardization 797,Supply Chain,South,Analytics,Jamie Kim,Completed,High,2026-10-30,2027-03-14,2027,Q1,Mar,2712447,2461425,100,38,47.061366,-122.033267
REC-1431,Contract Renewal 335,Supply Chain,East,Operations,Morgan Lee,In Progress,Medium,2025-07-14,2026-04-01,2026,Q2,Apr,1081624,941815,35,57,34.123477,-84.553812
REC-1432,Risk Control Review 223,Digital,North,Analytics,Alex Chen,At Risk,Medium,2026-10-15,2027-04-26,2027,Q2,Apr,270462,311335,70,73,42.285097,-88.036732
REC-1433,Risk Control Review 920,Infrastructure,South,Finance,Sam Rivera,Completed,Medium,2025-08-03,2026-04-15,2026,Q2,Apr,1973543,1954396,93,14,33.509391,-117.794549
REC-1434,Inventory Accuracy 331,Operations,East,IT,Sam Rivera,Completed,Low,2026-11-08,2027-05-03,2027,Q2,May,2713851,1284914,94,11,29.462015,-95.878979
REC-1435,Compliance Readiness 998,Digital,East,IT,Jordan Smith,Completed,Critical,2026-12-06,2027-04-02,2027,Q2,Apr,605494,535646,92,34,34.404835,-117.947735
REC-1436,Customer Portal Upgrade 700,Customer,East,Finance,Taylor Brooks,Completed,High,2026-04-26,2026-11-23,2026,Q4,Nov,1332329,1479572,91,12,47.441528,-122.431571
REC-1437,Revenue Leakage Review 479,Infrastructure,North,Procurement,Owen Davis,On Hold,High,2025-04-12,2026-01-17,2026,Q1,Jan,1659645,1298420,40,90,33.730313,-84.483849
REC-1438,Invoice Automation 899,Infrastructure,South,Facilities,Taylor Brooks,Completed,High,2026-07-05,2026-10-31,2026,Q4,Oct,2909457,3305688,92,11,33.244987,-83.922553
REC-1439,Training Rollout 713,Digital,East,IT,Avery Johnson,In Progress,High,2025-02-18,2025-10-22,2025,Q4,Oct,59019,41220,64,76,41.542464,-87.248543
REC-1440,Contract Renewal 592,Customer,Central,Procurement,Riley Patel,Completed,Low,2026-05-09,2026-09-12,2026,Q3,Sep,1457261,765983,90,4,25.739751,-80.708605
REC-1441,Inventory Accuracy 617,Supply Chain,Central,Customer Success,Nina Torres,Pending Review,High,2025-08-05,2026-01-30,2026,Q1,Jan,1704975,1553945,75,69,39.44411,-105.385843
REC-1442,Service Response Improvement 271,Infrastructure,East,IT,Sam Rivera,Not Started,Low,2025-08-20,2025-12-21,2025,Q4,Dec,3491297,1643182,3,38,29.39735,-95.114483
REC-1443,Contract Renewal 416,Finance,South,Analytics,Priya Shah,In Progress,High,2026-09-23,2027-03-19,2027,Q1,Mar,2888678,2428954,51,53,25.27171,-79.79004
REC-1444,Inventory Accuracy 462,Customer,Central,Facilities,Owen Davis,At Risk,Medium,2025-09-08,2026-05-07,2026,Q2,May,1016939,837708,63,96,40.008027,-105.488823
REC-1445,Risk Control Review 953,Digital,West,Procurement,Taylor Brooks,In Progress,Critical,2025-09-04,2026-03-19,2026,Q1,Mar,189767,179442,24,86,25.372583,-79.917238
REC-1446,Executive Reporting 565,Infrastructure,South,IT,Riley Patel,Pending Review,Medium,2026-11-12,2027-03-01,2027,Q1,Mar,1018443,771745,71,32,40.989423,-74.298922
REC-1447,Operational Cost Reduction 492,Customer,North,IT,Casey Nguyen,In Progress,Medium,2025-12-17,2026-05-10,2026,Q2,May,1906854,1555319,39,57,34.021213,-84.610495
REC-1448,Facility Modernization 907,Operations,Central,Customer Success,Sam Rivera,Pending Review,Low,2026-03-01,2026-08-13,2026,Q3,Aug,2932671,1561454,70,25,33.269098,-84.558701
REC-1449,Data Quality Program 177,Workforce,East,Facilities,Priya Shah,Completed,Low,2025-02-24,2025-07-11,2025,Q3,Jul,2575623,2194507,90,17,41.559592,-87.181044
REC-1450,Data Quality Program 186,Finance,West,Legal,Morgan Lee,In Progress,Medium,2026-05-24,2026-09-15,2026,Q3,Sep,1068194,1097441,74,31,47.066957,-121.861356
REC-1451,Operational Cost Reduction 454,Infrastructure,South,HR,Riley Patel,Pending Review,High,2026-06-05,2027-01-31,2027,Q1,Jan,1362626,963003,78,44,42.284254,-87.460266
REC-1452,Facility Modernization 187,Customer,Central,Operations,Owen Davis,In Progress,Medium,2025-10-19,2026-02-22,2026,Q1,Feb,2616092,2141564,45,69,47.567426,-122.117424
REC-1453,Service Response Improvement 697,Supply Chain,West,Customer Success,Riley Patel,Completed,Medium,2026-06-27,2026-10-27,2026,Q4,Oct,1162366,1137905,95,26,34.297119,-118.367216
REC-1454,Risk Control Review 220,Customer,West,Customer Success,Sam Rivera,In Progress,High,2025-01-24,2025-03-11,2025,Q1,Mar,2150426,1221331,51,66,25.775229,-80.314284
REC-1455,Invoice Automation 815,Infrastructure,South,Customer Success,Taylor Brooks,On Hold,Medium,2026-08-25,2027-01-29,2027,Q1,Jan,1354619,1368782,43,90,25.59138,-80.623114
REC-1456,Executive Reporting 857,Operations,West,IT,Morgan Lee,Completed,Medium,2026-10-26,2027-03-28,2027,Q1,Mar,3371027,2043897,92,14,39.247814,-104.798379
REC-1457,Operational Cost Reduction 798,Workforce,East,Facilities,Sam Rivera,Completed,High,2026-08-02,2026-10-10,2026,Q4,Oct,1758652,1299942,97,23,39.712588,-105.307769
REC-1458,Procurement Cycle Reduction 496,Infrastructure,West,Facilities,Jamie Kim,In Progress,Medium,2025-07-14,2025-09-15,2025,Q3,Sep,2381599,1313708,61,50,25.328133,-79.813326
REC-1459,Procurement Cycle Reduction 551,Customer,Central,IT,Nina Torres,In Progress,Medium,2026-05-23,2027-02-14,2027,Q1,Feb,2295926,1469024,32,64,29.911102,-95.659845
REC-1460,Contract Renewal 907,Workforce,South,Operations,Alex Chen,In Progress,Medium,2025-03-29,2025-05-02,2025,Q2,May,3026560,1574106,75,66,48.043738,-121.841277
REC-1461,Data Quality Program 324,Operations,North,Operations,Riley Patel,Completed,Medium,2025-06-01,2025-07-16,2025,Q3,Jul,1207624,975188,92,33,26.023953,-80.03191
REC-1462,Revenue Leakage Review 193,Infrastructure,North,Procurement,Casey Nguyen,In Progress,High,2025-04-17,2025-10-02,2025,Q4,Oct,2036794,1332851,56,67,47.348571,-121.981997
REC-1463,Risk Control Review 984,Infrastructure,West,IT,Nina Torres,In Progress,Medium,2025-12-26,2026-06-02,2026,Q2,Jun,3146392,1670643,22,49,34.069977,-117.850704
REC-1464,Invoice Automation 754,Finance,North,Operations,Avery Johnson,Completed,Medium,2026-04-30,2026-10-14,2026,Q4,Oct,1699265,1390125,95,14,25.622494,-79.947375
REC-1465,Service Response Improvement 992,Finance,West,IT,Jamie Kim,In Progress,Medium,2026-03-21,2026-07-12,2026,Q3,Jul,1958849,1850577,46,51,40.978104,-74.514883
REC-1466,Training Rollout 889,Digital,North,Procurement,Priya Shah,In Progress,High,2025-01-22,2025-03-06,2025,Q1,Mar,1046506,1171516,42,46,29.35552,-95.199873
REC-1467,Revenue Leakage Review 763,Customer,Central,Customer Success,Taylor Brooks,Pending Review,Medium,2025-08-27,2026-01-30,2026,Q1,Jan,1772857,868779,71,68,39.774711,-105.345747
REC-1468,Training Rollout 308,Operations,Central,Analytics,Sam Rivera,In Progress,Medium,2025-04-18,2026-01-28,2026,Q1,Jan,3054294,1387160,76,79,26.101734,-80.485192
REC-1469,SLA Recovery Plan 146,Infrastructure,North,Legal,Nina Torres,Not Started,Medium,2025-06-10,2025-12-09,2025,Q4,Dec,1587876,1081441,6,61,25.910867,-80.407111
REC-1470,Customer Portal Upgrade 903,Infrastructure,East,IT,Riley Patel,Completed,Medium,2026-11-11,2027-06-24,2027,Q2,Jun,2060652,1738682,90,3,30.216353,-95.377172
REC-1471,Revenue Leakage Review 730,Digital,West,Procurement,Casey Nguyen,Completed,Critical,2025-06-13,2025-08-29,2025,Q3,Aug,3223773,3113396,93,11,34.285144,-84.833771
REC-1472,Customer Portal Upgrade 412,Compliance,Central,Customer Success,Taylor Brooks,At Risk,Medium,2025-09-04,2026-01-27,2026,Q1,Jan,797953,845120,40,100,34.448757,-117.89487
REC-1473,SLA Recovery Plan 230,Finance,North,Procurement,Sam Rivera,Completed,Low,2026-10-01,2026-12-13,2026,Q4,Dec,1581114,1640834,93,8,41.048564,-73.5506
REC-1474,Workforce Planning 473,Operations,East,Procurement,Nina Torres,Completed,Medium,2026-07-08,2026-12-08,2026,Q4,Dec,822791,663882,100,6,26.182826,-80.6511
REC-1475,Training Rollout 731,Compliance,East,HR,Riley Patel,In Progress,Medium,2026-03-13,2026-05-31,2026,Q2,May,697585,422183,52,63,33.789859,-118.232827
REC-1476,Procurement Cycle Reduction 179,Operations,East,HR,Riley Patel,In Progress,Medium,2025-05-22,2025-07-07,2025,Q3,Jul,645966,474775,52,69,47.48424,-122.793194
REC-1477,Vendor Performance 309,Workforce,East,Customer Success,Riley Patel,In Progress,Medium,2026-08-05,2026-10-06,2026,Q4,Oct,1125057,585580,50,51,40.13304,-105.498478
REC-1478,Revenue Leakage Review 519,Operations,Central,Analytics,Priya Shah,Completed,Medium,2025-09-12,2026-05-07,2026,Q2,May,166095,151466,98,23,29.542966,-94.842904
REC-1479,Operational Cost Reduction 347,Digital,South,Operations,Jamie Kim,Completed,Medium,2025-05-26,2025-08-18,2025,Q3,Aug,1091859,636441,97,24,29.894535,-94.858605
REC-1480,Mobile Workflow 823,Operations,North,Analytics,Sam Rivera,In Progress,Medium,2026-01-22,2026-03-31,2026,Q1,Mar,1214887,1177803,61,59,47.300758,-122.766898
REC-1481,Risk Control Review 348,Digital,North,Procurement,Priya Shah,Completed,High,2025-09-19,2026-05-12,2026,Q2,May,2818292,2762277,97,30,39.471298,-104.46466
REC-1482,Service Response Improvement 901,Operations,Central,Analytics,Jamie Kim,Completed,Medium,2026-02-16,2026-07-09,2026,Q3,Jul,1987613,1531431,90,16,29.798535,-95.141489
REC-1483,Facility Modernization 968,Customer,North,Customer Success,Sam Rivera,Completed,High,2025-05-01,2025-11-16,2025,Q4,Nov,421775,359753,94,16,33.758956,-84.436948
REC-1484,Risk Control Review 938,Digital,North,Analytics,Taylor Brooks,Completed,Critical,2025-03-06,2025-06-18,2025,Q2,Jun,2745444,1704416,94,28,34.101251,-84.754936
REC-1485,Facility Modernization 525,Digital,West,Operations,Riley Patel,Completed,Medium,2025-10-08,2026-03-11,2026,Q1,Mar,1037163,586823,92,36,41.853064,-87.538606
REC-1486,Inventory Accuracy 297,Digital,East,Operations,Nina Torres,Completed,Medium,2025-03-23,2025-07-23,2025,Q3,Jul,2855269,2366269,100,10,25.800376,-79.670984
REC-1487,Risk Control Review 862,Customer,North,HR,Avery Johnson,Completed,Medium,2026-01-02,2026-04-13,2026,Q2,Apr,61260,56807,98,16,29.977151,-94.853805
REC-1488,Data Quality Program 437,Operations,South,IT,Jordan Smith,In Progress,Medium,2025-02-01,2025-05-02,2025,Q2,May,351294,195224,50,45,47.34995,-122.47439
REC-1489,Inventory Accuracy 862,Compliance,North,Procurement,Jamie Kim,In Progress,Critical,2025-05-27,2025-12-09,2025,Q4,Dec,518193,377420,29,54,34.292149,-84.098528
REC-1490,Workforce Planning 366,Customer,Central,Customer Success,Jordan Smith,On Hold,Medium,2025-07-01,2026-02-15,2026,Q1,Feb,3471770,1769497,13,81,33.833601,-118.570435
